Время;Канал A
(с);(В)

-2,20319997;0,00799585
-2,20314997;-0,00094607
-2,20309997;0,00799585
-2,20304997;-0,00094607
-2,20299997;-0,00094607
-2,20294997;-0,00094607
-2,20289997;0,00799585
-2,20284997;0,00799585
-2,20279997;-0,00094607
-2,20274997;-0,00094607
-2,20269997;-0,00094607
-2,20264997;0,00799585
-2,20259997;-0,00094607
-2,20254997;0,00799585
-2,20249997;-0,00094607
-2,20244997;0,00799585
-2,20239997;0,00799585
-2,20234997;-0,00094607
-2,20229997;-0,00094607
-2,20224997;-0,00094607
-2,20219997;0,00799585
-2,20214997;0,00799585
-2,20209997;-0,00094607
-2,20204997;0,00799585
-2,20199997;-0,00094607
-2,20194997;-0,00094607
-2,20189997;0,00799585
-2,20184997;0,00799585
-2,20179997;-0,00094607
-2,20174997;-0,00094607
